CSMILES,PCE_ave
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC$-0.02$-0.08$0.34,7.7
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)o6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC$0.12$0.26$-0.24,3.7
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)o6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC$-0.24$-0.17$-0.08,4.4
CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5c(F)c(F)c(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1$1.39$-0.03$-0.35,0.41
CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(-c6ccc(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1$0.62$-0.13$-0.06,3.43
CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1$0.85$-0.32$-0.23,2.82
CCCCCCC(CCCC)CCc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CCC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1$1.21$0.22$-0.41,3.29
CCCCCCC(CCCC)COc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(OCC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1$0.67$0.36$-0.32,4.26
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(C[C@@H](CCCC)CCCCCC)s3)c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc23)s1$0.98$0.17$-0.45,6.16
CCCCCCC(CCCC)COc1ccc(-c2c3cc(C)sc3c(-c3ccc(OC[C@@H](CCCC)CCCCCC)s3)c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc23)s1$0.35$0.02$-0.44,3.31
CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)[se]c(C)c2[se]1$-1.29$-0.56$-0.54,5.39
CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5[se]c(C)cc5c(OCC(CC)CCCC)c4[se]3)[se]c(C)c2[se]1$-1.33$-0.56$-0.35,6.46
CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5[se]c(C)cc5c(OCC(CC)CCCC)c4[se]3)sc(C)c2s1$-1.29$-0.56$-0.27,5.84
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nonc2c1-c1ccc(C)s1$0.57$0.31$1.13,5.76
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2n[se]nc2c1-c1ccc(C)s1$-0.2$-0.13$0.49,3.25
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)[se]2)c2nsnc2c1-c1ccc(C)[se]1$0.3$-0.13$0.95,4.61
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1$0.57$0.31$1.33,7.52
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)[se]2)c2n[se]nc2c1-c1ccc(C)[se]1$-0.2$-0.76$0.21,2.87
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)s2)c2n[se]nc2c1-c1ccc(C)s1$-0.2$-0.13$0.51,3.88
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)[se]2)c2nsnc2c1-c1ccc(C)[se]1$0.3$-0.13$0.77,3.26
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)[se]2)c2n[se]nc2c1-c1ccc(C)[se]1$-0.2$-0.76$-0.02,2.38
CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1$0.03$0.12$-0.42,5.06
CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6n[se]nc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1$-0.15$-0.27$-0.36,2.2
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)o2)c2nonc2c1-c1ccc(C)o1$0.03$0.65$-0.11,5.6
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)o2)c2nonc2c1-c1ccc(C)o1$0.48$0.46$-0.22,4.5
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)o5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)o5)c4s3)o2)c2nonc2c1-c1ccc(C)o1$0.3$0.26$-0.03,6.5
CCCCCCCCCCc1cc(C)sc1-c1oc2cc3c(CCCCCCCCCC)c(-c4sc(-c5ccc6c(c5)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C6=C5/C(=O)N(C[C@H](CCCCCCCC)CCCCCCCCCC)c6cc(C)ccc65)cc4CCCCCCCCCC)oc3cc2c1CCCCCCCCCC$1.66$-0.56$-0.1,0.59
CCCCCCCCCCc1cc(-c2oc3cc4c(CCCCCCCCCC)c(-c5cc(CCCCCCCCCC)c(-c6ccc7c(c6)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C7=C6/C(=O)N(C[C@H](CCCCCCCC)CCCCCCCCCC)c7cc(C)ccc76)s5)oc4cc3c2CCCCCCCCCC)sc1C$1.66$-0.08$-0.41,0.3
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OC[C@@H](CC)CCCC)c4s3)c2C1=O$0.26$0.56$0.02,4.8
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(CCC(CC)CCCC)c5sc(C)cc5c(CC[C@@H](CC)CCCC)c4s3)c2C1=O$1.53$1.04$-0.18,0.8
CCCCCCCCN1C(=O)c2cc3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OC[C@@H](CC)CCCC)c5s4)c3cc2C1=O$0.17$-1.39$0.08,2.1
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2C1=O$1.03$0.41$-0.44,5.2
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)N(CC(CC)CCCC)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$1.48$0.6$-0.27,2.6
CCCCCCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2C1=O$1.21$0.6$-0.39,4.8
CCCCC(CC)COc1c2cc(-c3ccc(-c4sc(-c5ccc(C)s5)c5c4C(=O)N(CC(CC)CCCC)C5=O)s3)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.71$0.6$-0.56,0.95
CCCCCCCCc1cc(C)sc1-c1sc(-c2sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)cc2CCCCCCCC)c2c1C(=O)N(CCCCCCCC)C2=O$1.03$0.8$2.01,3.9
CCCCCCCCN1C(=O)c2c(-c3sc(C)cc3CC)sc(-c3sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)cc3CC)c2C1=O$0.94$0.6$-0.38,3.5
CCCCCCCCc1cc(-c2sc(-c3cc(CCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c3c2C(=O)N(CCCCCCCC)C3=O)sc1C$1.48$0.7$-0.34,0.2
CCCCCCCCCCCCN1C(=O)c2c(-c3sc(C)cc3CCCCCCCC)sc(-c3sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)cc3CCCCCCCC)c2C1=O$1.03$0.8$0.03,3.6
CCCCCCCCCCCCN1C(=O)c2c(-c3cc(CCCCCCCC)c(C)s3)sc(-c3cc(CCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c2C1=O$1.8$0.85$-0.27,0.7
CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(C)c5c4C(=O)N(C(C)=O)C5=O)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1$0.35$0.36$-0.34,6.1
CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(C)c5c4C(=O)N(C(=O)CCC)C5=O)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1$0.35$0.36$-0.25,6.5
CCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O$0.35$0.36$-0.11,6.7
CCCCCCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O$0.35$0.36$0.03,4.6
CCCCCCCCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O$0.35$0.36$-0.08,4.1
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O$-0.2$0.8$-0.28,6.5
CCCCCCCCN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O$0.94$0.65$-0.4,3.87
CCCCCCCCN1C(=O)c2c(-c3cc(CCCCCC)c(C)s3)sc(-c3cc(CCCCCC)c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O$-0.15$0.7$-0.48,6.08
CCCCCCCCCCC(CCCCCCCC)COc1ccc2c(c1)c1c(-c3ccc(C)s3)c(=O)n3c4ccc(OCC(CCCCCCCC)CCCCCCCCCC)cc4c4c(-c5ccc(-c6ccc(C)s6)s5)c(=O)n2c1c43$-4.96$-0.71$-0.29,2.35
CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1$0.89$-0.13$0.64,2.38
CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5sc(C)c6c5C(=O)N(CCCCCC)C6=O)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1$0.85$-0.08$-0.13,1.18
CCCCC(CC)COc1cccc(-c2ccc(-c3c4cc(-c5ccc(-c6sc(-c7ccc(C)s7)c7c6C(=O)N(CC(CC)CCCC)C7=O)s5)sc4c(-c4ccc(-c5cccc(OCC(CC)CCCC)c5)s4)c4cc(C)sc34)s2)c1$0.39$0.22$-0.39,7.02
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(-c6cccc(OCC(CC)CCCC)c6)s5)c5sc(C)cc5c(-c5ccc(-c6cccc(OCC(CC)CCCC)c6)s5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1$0.03$0.12$-0.42,1.68
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O$0.44$0.8$-0.35,4.74
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(/C=C/c7ccc(CC(CC)CCCC)s7)s6)c6sc(C)cc6c(-c6ccc(/C=C/c7ccc(CC(CC)CCCC)s7)s6)c5s4)s3)c2C1=O$0.3$0.75$-0.23,5.97
CCCCCCC(CCCC)COc1c2cc(-c3sc(C)c4cc(C(=O)OC)c(C(=O)OC)cc34)sc2c(OCC(CCCC)CCCCCC)c2cc(C)sc12$1.17$-0.56$-0.27,2.7
CCCCCCCCN1C(=O)c2cc3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3cc2C1=O$1.48$-0.86$-0.35,2.88
CCCCCCCCOc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CC(CC)CCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12$1.35$-1.0$0.56,3.01
CCCCC(CC)COc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CC(CC)CCCC)C5=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$1.62$-0.71$0.65,3.01
CCCCCCCCOc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CCCCCCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12$1.39$-0.91$0.51,1.32
CCCCCCCCOc1c2cc(-c3sc(C)c4sc5c(c34)C(=O)N(CCCCCCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12$-0.47$-1.64$-0.34,4.5
CCCCCCCCN1C(=O)c2sc3c(C)sc(-c4cc5c(OC[C@H](CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3c2C1=O$0.17$-1.64$-0.24,5.1
CCCCCCCCC(CCCCCC)COc1c2cc(C)sc2c(OC[C@H](CCCCCC)CCCCCCCC)c2cc(-c3ccc(-c4sc(-c5ccc(C)s5)c5cc6c(cc45)C(=O)N(CC(CC)CCCC)C6=O)s3)sc12$0.3$-0.91$-0.27,3.12
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2S1(=O)=O$0.48$0.46$-0.4,3.28
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3S(=O)(=O)N(CC(CC)CCCC)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.85$0.65$-0.42,3.05
CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2C1=O$0.21$0.6$-0.38,5.97
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)N(CC(CC)CCCC)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.3$0.6$-0.45,4.48
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3CC(C(=O)OCC)(C(=O)OCC)C4)sc2c(OCC(CC)CCCC)c2cc(C)sc12$-0.38$2.26$-0.44,1.13
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C=C4)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.3$0.65$-0.47,3.9
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C(=C(C)C)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.39$0.17$-0.46,4.84
CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C(F)(F)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12$0.53$-0.71$-0.49,0.27
CCCCCCCCc1ccc(N2C(=O)c3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3C2=O)cc1$0.12$0.65$-0.22,6.78
CCCCCCCCc1ccc(N2C(=O)c3c(C)sc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)cc1$1.17$0.31$-0.46,6.18
CCCCCCCCc1ccc2c(c1)C(=O)c1c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c1C2=O$1.21$0.36$-0.33,3.35
CCCCCCc1cc2c(s1)C(=O)c1c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c1C2=O$0.71$0.31$-0.36,2.18
CCCCCCc1cc2c(s1)C(=O)c1c(C)sc(-c3cc4c(s3)-c3sc(C)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)c1C2=O$-0.02$-0.42$-0.55,4.33
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)oc3c(-c3ccc(CC(CC)CCCC)cc3)c3cc(C)oc23)cc1$-2.69$0.56$-0.41,8.87
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)cc3)c3cc(C)sc23)cc1$-2.42$0.46$-0.24,8.0
CCCCCCCCOc1ccc(-c2nc3c(C)ccc(-c4ccc(C)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1$1.07$-0.32$-0.4,3.3
CCCCCCCCOc1ccc(-c2nc3c(C)ccc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1$0.35$0.31$4.1,1.9
CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)ccc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1$0.44$-0.17$-0.08,2.3
CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)ccc(-c4ccc(-c5cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7sc(C)cc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1$0.67$0.46$-0.07,1.56
CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7sc(C)cc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1$1.3$0.65$-0.34,6.08
CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)cs7)cc6)c(-c6ccc(-c7cc(CCCCCCCC)cs7)cc6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12$-1.01$-0.47$-0.57,4.39
CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)c(-c8cc(CCCCCCCC)cs8)s7)cc6)c(-c6ccc(-c7cc(CCCCCCCC)c(-c8cc(CCCCCCCC)cs8)s7)cc6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12$-0.7$-0.47$-0.55,3.58
CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(CCCCCC)s6)c(-c6ccc(CCCCCC)s6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12$-1.56$-0.52$-0.47,2.62
CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)cs7)s6)c(-c6ccc(-c7cc(CCCCCCCC)cs7)s6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12$-1.15$-0.47$-0.03,1.52
CCCCCCCCCCCCOc1c2cc(-c3ccc(-c4c5nsnc5c(-c5ccc(C)s5)c5nc(C[C@H](CC)CCCC)c(CC(CC)CCCC)nc45)s3)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12$-0.79$-1.64$-0.37,5.12
CCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c3nc2-c2cccc(OCCCCCC)c2)c1$0.85$0.07$-0.14,7.8
CCCCC(CC)COc1cccc(-c2nc3c(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)ccc(-c4ccc(C)s4)c3nc2-c2cccc(OC[C@H](CC)CCCC)c2)c1$-0.97$0.12$0.69,3.06
CCCCC(CC)COc1cccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)ccc(-c4ccc(C)s4)c3nc2-c2cccc(OC[C@H](CC)CCCC)c2)c1$-0.97$-0.22$-0.07,5.0
CCCCCCc1ccc(-c2nc3c(C)ccc(-c4cc5c(-c6ccc(CCCCCC)s6)c6sc(C)cc6c(-c6ccc(CCCCCC)s6)c5s4)c3nc2-c2ccc(CCCCCC)s2)s1$0.08$0.02$-0.54,3.9
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OC[C@H](CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)s2)c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)nc2c1-c1ccc(C)s1$-0.2$0.9$-0.48,4.44
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)nc2c1-c1ccc(C)s1$0.35$0.51$-0.51,6.31
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccccc3)c(-c3ccccc3)nc2c1-c1ccc(C)s1$0.8$0.31$0.05,6.9
CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1$-1.6$0.41$-0.01,2.9
CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5cc(F)c(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1$-1.2$0.41$-0.0,3.1
CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1$-1.15$0.46$0.08,3.7
CCCCC(CC)COc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(OCC(CC)CCCC)cc7)c7sc(C)cc7c(-c7ccc(OC[C@@H](CC)CCCC)cc7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(OC[C@@H](CC)CCCC)cc2)cc1$0.08$0.56$-0.34,3.96
CCCCC(CC)COc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(C[C@@H](CC)CCCC)s7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(OC[C@@H](CC)CCCC)cc2)cc1$-0.38$0.31$-0.19,6.08
CCCCC(CC)COc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7ccc(C[C@@H](CC)CCCC)s7)c(-c7ccc(CC(CC)CCCC)s7)nc56)s4)sc3c(-c3ccc(OC[C@@H](CC)CCCC)cc3)c3cc(C)sc23)cc1$-0.2$0.17$-0.36,6.54
CCCCC(CC)Cc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(C[C@@H](CC)CCCC)s7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(C[C@@H](CC)CCCC)s2)s1$-0.61$0.02$-0.06,7.68
CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CCCCCCCC)s7)c7sc(C)cc7c(-c7ccc(CCCCCCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1$2.53$-0.08$-0.19,5.7
